voc_id,masked_title,masked_content,large_category,middle_category,small_code,small_category,label_confirmed_yn,masking_review_yn,is_synthetic
VOC01541,포인트 사용 가능 서비스 문의,앱에 [포인트수량] 포인트가 있는데 사용 가능한 항목을 확인하고 싶습니다. 빠른 확인 요청드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC04371,계약 할인 적용 상태 문의,안전운전 점수와 보험료 할인 적용 기준을 안내해주세요. 필요한 확인 항목이 있다면 안내 부탁드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00199,포인트가 누락된 것 같습니다,[출발지]에서 [도착지]까지 구간을 운전했는데 적립 내역이 확인되지 않습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC01998,포인트 사용 가능 서비스 문의,포인트 사용 가능한 서비스와 제한 조건이 궁금합니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC04302,보험료 할인이 반영됐나요,안전운전 점수와 보험료 할인 적용 기준을 안내해주세요. 이전에 정상적으로 이용한 적이 있습니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC01007,포인트 적립 처리 중 문의,오늘 주행을 마쳤는데 포인트가 아직 반영되지 않았습니다. 보통 얼마나 걸리나요? 필요한 확인 항목이 있다면 안내 부탁드립니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC02340,로그인 화면에서 넘어가지 않아요,[에러코드] 메시지가 표시되면서 앱에 접속할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC07535,사건번호 처리 상태 확인 확인 부탁드립니다.,보상 심사가 어느 단계까지 진행됐는지 확인 부탁드립니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC03502,앱에서 운전 기록 확인 불가,차량은 정상적으로 운행했는데 주행 데이터가 수집되지 않은 것 같습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC06946,앱 실행 중 오류가 발생합니다 처리 방법을 안내해주세요.,앱을 실행하면 [에러코드] 오류가 표시되고 바로 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC09062,휴대전화 번호를 변경하고 싶습니다,새 번호로 본인 인증을 진행하는 방법을 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC05734,앱 회원 탈퇴 방법 문의 확인 부탁드립니다.,앱에서 탈퇴 메뉴를 찾을 수 없어 문의드립니다. 앱에서 확인이 어려워 문의드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC05964,회원 탈퇴를 요청합니다,계정과 저장된 개인정보를 삭제하는 절차를 알려주세요.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC08673,새 번호로 인증받고 싶어요,휴대전화 번호를 바꿨는데 앱 회원정보에는 이전 번호가 표시됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC05739,더 이상 서비스를 이용하지 않습니다,더 이상 서비스를 이용하지 않아 회원 탈퇴를 진행하고 싶습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC05815,더 이상 서비스를 이용하지 않습니다 처리 방법을 안내해주세요.,더 이상 서비스를 이용하지 않아 회원 탈퇴를 진행하고 싶습니다. 관련 기준도 함께 알려주세요.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC08693,새 번호로 인증받고 싶어요,새 번호로 본인 인증을 진행하는 방법을 알려주세요. 빠른 확인 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC05801,앱 회원 탈퇴 방법 문의,회원 탈퇴 시 남은 포인트와 주행기록이 어떻게 처리되는지 안내받고 싶습니다. 동일 현상이 반복되고 있습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC09055,휴대전화 번호를 변경하고 싶습니다,등록된 연락처가 실제 사용하는 번호와 달라 수정 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC06252,사용하지 않은 포인트가 차감됐어요,포인트 사용 이력과 실제 잔액이 맞지 않습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC03943,최근 주행기록 누락 문의,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC01513,포인트를 사용할 수 있는 곳 관련 기준도 함께 알려주세요.,보험료 결제 외에도 포인트를 사용할 수 있는 곳이 있나요?,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC05854,서비스 계정을 삭제하고 싶어요,더 이상 서비스를 이용하지 않아 회원 탈퇴를 진행하고 싶습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC06921,앱 실행 중 오류가 발생합니다,앱을 열면 흰 화면만 보이고 아무 기능도 사용할 수 없습니다. 관련 기준도 함께 알려주세요.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC05804,앱 회원 탈퇴 방법 문의,계정과 저장된 개인정보를 삭제하는 절차를 알려주세요.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC08050,계약정보가 다르게 표시됩니다,보험 계약 정보 중 일부 항목이 잘못되어 수정 요청드립니다. 앱에서 확인이 어려워 문의드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC04683,새 차량으로 바꾸고 싶어요,보험 계약 차량은 변경됐는데 앱에는 이전 차량이 표시됩니다. 관련 기준도 함께 알려주세요.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC03999,주행 데이터가 반영되지 않았어요,차량은 정상적으로 운행했는데 주행 데이터가 수집되지 않은 것 같습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC02863,비밀번호가 기억나지 않아요 확인 부탁드립니다.,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC07443,보상 처리 단계 문의 빠른 확인 요청드립니다.,사건번호 [사고접수번호]와 관련해 현재 처리 단계를 확인하고 싶습니다. 동일 현상이 반복되고 있습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC04321,주행점수 할인 확인 요청,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다. 처리 방법을 안내해주세요.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC02000,보유 포인트 사용 방법,포인트 사용 가능한 서비스와 제한 조건이 궁금합니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC00476,운전했는데 포인트가 안 들어왔어요 앱에서 확인이 어려워 문의드립니다.,[날짜]에 주행을 완료했는데 포인트가 아직 적립되지 않았습니다. 빠른 확인 요청드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC02441,계속 로그인에 실패합니다,[오류코드] 메시지가 표시되면서 앱에 접속할 수 없습니다. 현재 화면에서 직접 수정할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC08551,보험 계약자 정보 오류,갱신한 계약이 앱에서 이전 계약으로 보입니다. 확인 부탁드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC07013,앱 화면이 멈춥니다,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다. 앱을 다시 실행해도 같은 상태입니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC05832,가입 정보 삭제 요청,앱에서 탈퇴 메뉴를 찾을 수 없어 문의드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC02274,계정 접속이 불가능합니다,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC06505,잘못 차감된 포인트 문의,포인트 내역에 알 수 없는 차감 기록이 있습니다. 빠른 확인 요청드립니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC07291,앱이 계속 종료됩니다,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC06704,서비스 실행 불가 문의 빠른 확인 요청드립니다.,업데이트 이후 첫 화면에서 멈추고 다음으로 넘어가지 않습니다. 앱을 다시 실행해도 같은 상태입니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC04425,보험료 할인 혜택이 확인하고 싶습니다,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00206,주행 포인트 미적립 문의,주행 조건을 충족한 것으로 보이는데 포인트가 0으로 표시됩니다. 관련 기준도 함께 알려주세요.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC03230,비밀번호를 재설정하고 싶습니다,비밀번호 찾기 과정에서 [전화번호]로 인증번호가 오지 않습니다. 확인 부탁드립니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC00218,주행 포인트 미적립 문의,주행 조건을 충족한 것으로 보이는데 포인트가 0으로 표시됩니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC03421,주행 데이터가 반영되지 않았어요,해당 시간대의 운전 내역이 누락되어 확인 요청드립니다. 처리 방법을 안내해주세요. 필요한 확인 항목이 있다면 안내 부탁드립니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC08482,앱의 계약 내용이 맞지 않아요,보험 계약 정보 중 일부 항목이 잘못되어 수정 요청드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC05550,앱 회원 탈퇴 방법 문의 처리 방법을 안내해주세요.,회원 탈퇴 시 남은 포인트와 주행기록이 어떻게 처리되는지 궁금합니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC05430,서비스 계정을 삭제하고 싶어요,본인 인증 후 탈퇴가 완료되지 않아 확인 부탁드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC02885,비밀번호를 재설정하고 싶습니다,비밀번호가 기억나지 않아 재설정하려고 합니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC06244,잘못 차감된 포인트 문의,결제를 취소했는데 차감된 포인트가 복구되지 않았습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC03365,최근 주행기록 누락 문의 확인 부탁드립니다.,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC04253,계약 할인 적용 상태 문의 앱에서 확인이 어려워 문의드립니다.,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00555,운전했는데 포인트가 안 들어왔어요,주행 조건을 충족한 것으로 보이는데 포인트가 0으로 표시됩니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC02940,비밀번호 찾기 인증 오류,비밀번호 변경 절차와 조건을 안내해주세요. 확인 부탁드립니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC04833,등록 차량 변경 요청 확인 부탁드립니다.,기존 차량을 삭제하고 새 차량을 등록하는 방법을 확인 부탁드립니다. 현재 화면에서 직접 수정할 수 없습니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC08842,회원정보의 전화번호가 다릅니다,휴대전화 번호를 바꿨는데 앱 회원정보에는 이전 번호가 표시됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC07045,앱 실행 중 오류가 발생합니다,앱을 실행하면 [에러코드] 오류가 표시되고 바로 종료됩니다. 확인 부탁드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC08961,휴대전화 번호를 변경하고 싶습니다,등록된 연락처가 실제 사용하는 번호와 달라 수정 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC01306,포인트 반영이 늦어지고 있습니다 관련 기준도 함께 알려주세요.,"포인트가 바로 들어오는지, 일정 시간이 필요한지 문의드립니다. 동일 현상이 반복되고 있습니다.",포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC00080,운전했는데 포인트가 안 들어왔어요,[날짜]에 주행을 완료했는데 포인트가 아직 적립되지 않았습니다. 앱에서 확인이 어려워 문의드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC02377,계속 로그인에 실패합니다 처리 방법을 안내해주세요.,[오류코드] 메시지가 표시되면서 앱에 접속할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC01537,포인트를 사용할 수 있는 곳 확인 부탁드립니다.,앱에 [금액] 포인트가 있는데 사용 가능한 항목을 확인하고 싶습니다. 확인 부탁드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC03881,앱에서 운전 기록 확인 불가,주행 종료 후에도 거리와 시간이 0으로 표시됩니다. 현재 화면에서 직접 수정할 수 없습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC03219,비밀번호가 기억나지 않아요,새 비밀번호를 입력했지만 변경이 완료정상적으로 처리되지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC07826,사건번호 처리 상태 확인,사건번호 [사건번호]와 관련해 현재 처리 단계를 확인하고 싶습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC02897,비밀번호 변경이 되지 않습니다,새 비밀번호를 입력했지만 변경이 완료정상적으로 처리되지 않습니다. 빠른 확인 요청드립니다. 동일 현상이 반복되고 있습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC02607,아이디 입력 후 접속 오류,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다. 처리 방법을 안내해주세요. 앱을 다시 실행해도 같은 상태입니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC06945,업데이트 후 앱이 열리지 않아요 관련 기준도 함께 알려주세요.,재설치 후에도 동일하게 앱이 강제 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC04555,보험료 할인 혜택이 궁금합니다,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00858,운전 후 포인트 반영 시간 문의,방금 운전한 기록은 보이는데 포인트는 처리 중으로 표시됩니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC03270,새 비밀번호 등록 문의,새 비밀번호를 입력했지만 변경이 완료되지 않습니다. 동일 현상이 반복되고 있습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
